year_month,week,litres,num_suppliers,grass_growth,CARLOW (OAK PARK),CAVAN (DRUMCONNICK),SHANNON AIRPORT,CORK AIRPORT,MALIN HEAD,CASEMENT Aerodrome,DUBLIN AIRPORT,MACE HEAD,CLOOSH,VALENTIA OBSERVATORY,ATHY (CHANTERLANDS),PILTOWN (KILDALTON AGR COLL ),THOMASTOWN (MT JULIET),SLIEVE BLOOM MTS (NEALSTOWN),BALLINAMORE,MOUNT RUSSELL,ARDEE (BOHARNAMOE),BELMULLET,CLAREMORRIS,KNOCK AIRPORT,NEWPORT,DUNSANY,CARRICKMACROSS (DUNOGE),DERRYGREENAGH,MOUNTDILLON,ELPHIN,ARDTARMON,FETHARD (PARSONSHILL),WATERFORD (TYCOR),MULLINGAR,JFK PARK,JOHNSTOWN CASTLE,GLENEALY (KILMACURRAGH PK),Total cattle,Dairy cows,Other cows,Bulls,Cattle male:  2 years and over,Cattle female:  2 years and over,Cattle male:  1-2 years,Cattle female:  1-2 years,Cattle male:  under 1 year,Cattle female:  under 1 year,Total cattle male,Total cattle female ,Belgium_milk_price,Bulgaria_milk_price,Czech Rep_milk_price,Denmark_milk_price,Germany_milk_price,Estonia_milk_price,Ireland_milk_price,Greece_milk_price,Spain_milk_price,France_milk_price,Croatia_milk_price,Italy_milk_price,Cyprus_milk_price,Latvia_milk_price,Lihtuania_milk_price,Luxembourg_milk_price,Hungary_milk_price,Malta_milk_price,Netherlands_milk_price,Austria_milk_price,Poland_milk_price,Portugal_milk_price,Romania_milk_price,Slovenia_milk_price,Slovakia_milk_price,Finland_milk_price,Sweden_milk_price,EU_milk_price_without UK,UK_milk_price,EU_UK,feed_bag,feed_bulk,feed_ex_port,feed_totals
201107,30,27233870,3547.0,,10.3,10.0,10.7,9.9,10.1,10.1,9.9,10.7,8.8,11.0,10.5,10.8,10.0,9.0,9.8,10.1,10.1,10.5,9.2,8.9,10.4,9.6,9.8,10.0,9.6,9.9,10.7,9.9,10.8,9.5,10.4,10.3,10.4,6493000.0,1116900.0,1123300.0,41800.0,425500.0,411900.0,673400.0,854700.0,891900.0,953600.0,2032700.0,4460300.0,32.74,32.06,33.16,36.0,34.53,32.81,33.7,42.18,30.68,35.89,,38.8,51.05,28.74,25.96,31.86,31.52,48.76,38.0,34.59,30.08,30.51,26.65,30.14,31.39,41.57,36.58,,29.82,34.23,1955.0,5868.0,127.0,7950.0
201108,31,25948028,3544.0,,10.3,10.0,10.7,9.9,10.1,10.1,9.9,10.7,8.8,11.0,10.5,10.8,10.0,9.0,9.8,10.1,10.1,10.5,9.2,8.9,10.4,9.6,9.8,10.0,9.6,9.9,10.7,9.9,10.8,9.5,10.4,10.3,10.4,6493000.0,1116900.0,1123300.0,41800.0,425500.0,411900.0,673400.0,854700.0,891900.0,953600.0,2032700.0,4460300.0,32.35,32.2,33.16,36.5,34.74,32.49,34.57,44.31,30.87,36.06,,38.8,50.91,28.67,26.23,32.72,31.13,48.9,37.25,34.6,29.13,30.69,27.05,30.24,31.58,45.33,36.75,,30.55,34.39,1670.0,6408.0,121.0,8199.0
201108,32,25577757,3541.0,,10.3,10.0,10.7,9.9,10.1,10.1,9.9,10.7,8.8,11.0,10.5,10.8,10.0,9.0,9.8,10.1,10.1,10.5,9.2,8.9,10.4,9.6,9.8,10.0,9.6,9.9,10.7,9.9,10.8,9.5,10.4,10.3,10.4,6493000.0,1116900.0,1123300.0,41800.0,425500.0,411900.0,673400.0,854700.0,891900.0,953600.0,2032700.0,4460300.0,32.35,32.2,33.16,36.5,34.74,32.49,34.57,44.31,30.87,36.06,,38.8,50.91,28.67,26.23,32.72,31.13,48.9,37.25,34.6,29.13,30.69,27.05,30.24,31.58,45.33,36.75,,30.55,34.39,1670.0,6408.0,121.0,8199.0
201108,33,24208749,3546.0,,10.3,10.0,10.7,9.9,10.1,10.1,9.9,10.7,8.8,11.0,10.5,10.8,10.0,9.0,9.8,10.1,10.1,10.5,9.2,8.9,10.4,9.6,9.8,10.0,9.6,9.9,10.7,9.9,10.8,9.5,10.4,10.3,10.4,6493000.0,1116900.0,1123300.0,41800.0,425500.0,411900.0,673400.0,854700.0,891900.0,953600.0,2032700.0,4460300.0,32.35,32.2,33.16,36.5,34.74,32.49,34.57,44.31,30.87,36.06,,38.8,50.91,28.67,26.23,32.72,31.13,48.9,37.25,34.6,29.13,30.69,27.05,30.24,31.58,45.33,36.75,,30.55,34.39,1670.0,6408.0,121.0,8199.0
201108,34,23627860,3545.0,,10.3,10.0,10.7,9.9,10.1,10.1,9.9,10.7,8.8,11.0,10.5,10.8,10.0,9.0,9.8,10.1,10.1,10.5,9.2,8.9,10.4,9.6,9.8,10.0,9.6,9.9,10.7,9.9,10.8,9.5,10.4,10.3,10.4,6493000.0,1116900.0,1123300.0,41800.0,425500.0,411900.0,673400.0,854700.0,891900.0,953600.0,2032700.0,4460300.0,32.35,32.2,33.16,36.5,34.74,32.49,34.57,44.31,30.87,36.06,,38.8,50.91,28.67,26.23,32.72,31.13,48.9,37.25,34.6,29.13,30.69,27.05,30.24,31.58,45.33,36.75,,30.55,34.39,1670.0,6408.0,121.0,8199.0
201108,35,23330155,3547.0,,10.3,10.0,10.7,9.9,10.1,10.1,9.9,10.7,8.8,11.0,10.5,10.8,10.0,9.0,9.8,10.1,10.1,10.5,9.2,8.9,10.4,9.6,9.8,10.0,9.6,9.9,10.7,9.9,10.8,9.5,10.4,10.3,10.4,6493000.0,1116900.0,1123300.0,41800.0,425500.0,411900.0,673400.0,854700.0,891900.0,953600.0,2032700.0,4460300.0,32.35,32.2,33.16,36.5,34.74,32.49,34.57,44.31,30.87,36.06,,38.8,50.91,28.67,26.23,32.72,31.13,48.9,37.25,34.6,29.13,30.69,27.05,30.24,31.58,45.33,36.75,,30.55,34.39,1670.0,6408.0,121.0,8199.0
201109,36,22446617,3543.0,,10.3,10.0,10.7,9.9,10.1,10.1,9.9,10.7,8.8,11.0,10.5,10.8,10.0,9.0,9.8,10.1,10.1,10.5,9.2,8.9,10.4,9.6,9.8,10.0,9.6,9.9,10.7,9.9,10.8,9.5,10.4,10.3,10.4,6493000.0,1116900.0,1123300.0,41800.0,425500.0,411900.0,673400.0,854700.0,891900.0,953600.0,2032700.0,4460300.0,33.09,32.72,32.86,36.0,35.48,32.46,37.0,45.16,31.65,36.9,,39.0,51.53,28.86,27.8,33.89,30.23,48.84,36.25,35.48,27.98,31.99,27.32,30.69,31.65,45.91,36.81,,31.21,34.79,2450.0,5974.0,89.0,8513.0
201109,37,21120059,3541.0,,10.3,10.0,10.7,9.9,10.1,10.1,9.9,10.7,8.8,11.0,10.5,10.8,10.0,9.0,9.8,10.1,10.1,10.5,9.2,8.9,10.4,9.6,9.8,10.0,9.6,9.9,10.7,9.9,10.8,9.5,10.4,10.3,10.4,6493000.0,1116900.0,1123300.0,41800.0,425500.0,411900.0,673400.0,854700.0,891900.0,953600.0,2032700.0,4460300.0,33.09,32.72,32.86,36.0,35.48,32.46,37.0,45.16,31.65,36.9,,39.0,51.53,28.86,27.8,33.89,30.23,48.84,36.25,35.48,27.98,31.99,27.32,30.69,31.65,45.91,36.81,,31.21,34.79,2450.0,5974.0,89.0,8513.0
201109,38,20194109,3539.0,,10.3,10.0,10.7,9.9,10.1,10.1,9.9,10.7,8.8,11.0,10.5,10.8,10.0,9.0,9.8,10.1,10.1,10.5,9.2,8.9,10.4,9.6,9.8,10.0,9.6,9.9,10.7,9.9,10.8,9.5,10.4,10.3,10.4,6493000.0,1116900.0,1123300.0,41800.0,425500.0,411900.0,673400.0,854700.0,891900.0,953600.0,2032700.0,4460300.0,33.09,32.72,32.86,36.0,35.48,32.46,37.0,45.16,31.65,36.9,,39.0,51.53,28.86,27.8,33.89,30.23,48.84,36.25,35.48,27.98,31.99,27.32,30.69,31.65,45.91,36.81,,31.21,34.79,2450.0,5974.0,89.0,8513.0
201109,39,19413498,3545.0,,10.3,10.0,10.7,9.9,10.1,10.1,9.9,10.7,8.8,11.0,10.5,10.8,10.0,9.0,9.8,10.1,10.1,10.5,9.2,8.9,10.4,9.6,9.8,10.0,9.6,9.9,10.7,9.9,10.8,9.5,10.4,10.3,10.4,6493000.0,1116900.0,1123300.0,41800.0,425500.0,411900.0,673400.0,854700.0,891900.0,953600.0,2032700.0,4460300.0,33.09,32.72,32.86,36.0,35.48,32.46,37.0,45.16,31.65,36.9,,39.0,51.53,28.86,27.8,33.89,30.23,48.84,36.25,35.48,27.98,31.99,27.32,30.69,31.65,45.91,36.81,,31.21,34.79,2450.0,5974.0,89.0,8513.0
201110,40,17911741,3534.0,,10.3,10.0,10.7,9.9,10.1,10.1,9.9,10.7,8.8,11.0,10.5,10.8,10.0,9.0,9.8,10.1,10.1,10.5,9.2,8.9,10.4,9.6,9.8,10.0,9.6,9.9,10.7,9.9,10.8,9.5,10.4,10.3,10.4,6493000.0,1116900.0,1123300.0,41800.0,425500.0,411900.0,673400.0,854700.0,891900.0,953600.0,2032700.0,4460300.0,33.62,33.41,32.65,36.5,36.43,32.04,38.26,46.34,32.23,34.02,,39.04,53.02,29.4,29.67,34.5,30.06,48.38,37.0,36.74,28.33,32.22,29.9,32.04,32.01,46.67,36.8,,32.39,34.91,2742.0,6982.0,329.0,10053.0
201110,41,16546026,3531.0,,10.3,10.0,10.7,9.9,10.1,10.1,9.9,10.7,8.8,11.0,10.5,10.8,10.0,9.0,9.8,10.1,10.1,10.5,9.2,8.9,10.4,9.6,9.8,10.0,9.6,9.9,10.7,9.9,10.8,9.5,10.4,10.3,10.4,6493000.0,1116900.0,1123300.0,41800.0,425500.0,411900.0,673400.0,854700.0,891900.0,953600.0,2032700.0,4460300.0,33.62,33.41,32.65,36.5,36.43,32.04,38.26,46.34,32.23,34.02,,39.04,53.02,29.4,29.67,34.5,30.06,48.38,37.0,36.74,28.33,32.22,29.9,32.04,32.01,46.67,36.8,,32.39,34.91,2742.0,6982.0,329.0,10053.0
201110,42,15039778,3515.0,,10.3,10.0,10.7,9.9,10.1,10.1,9.9,10.7,8.8,11.0,10.5,10.8,10.0,9.0,9.8,10.1,10.1,10.5,9.2,8.9,10.4,9.6,9.8,10.0,9.6,9.9,10.7,9.9,10.8,9.5,10.4,10.3,10.4,6493000.0,1116900.0,1123300.0,41800.0,425500.0,411900.0,673400.0,854700.0,891900.0,953600.0,2032700.0,4460300.0,33.62,33.41,32.65,36.5,36.43,32.04,38.26,46.34,32.23,34.02,,39.04,53.02,29.4,29.67,34.5,30.06,48.38,37.0,36.74,28.33,32.22,29.9,32.04,32.01,46.67,36.8,,32.39,34.91,2742.0,6982.0,329.0,10053.0
201110,43,13869241,3496.0,,10.3,10.0,10.7,9.9,10.1,10.1,9.9,10.7,8.8,11.0,10.5,10.8,10.0,9.0,9.8,10.1,10.1,10.5,9.2,8.9,10.4,9.6,9.8,10.0,9.6,9.9,10.7,9.9,10.8,9.5,10.4,10.3,10.4,6493000.0,1116900.0,1123300.0,41800.0,425500.0,411900.0,673400.0,854700.0,891900.0,953600.0,2032700.0,4460300.0,33.62,33.41,32.65,36.5,36.43,32.04,38.26,46.34,32.23,34.02,,39.04,53.02,29.4,29.67,34.5,30.06,48.38,37.0,36.74,28.33,32.22,29.9,32.04,32.01,46.67,36.8,,32.39,34.91,2742.0,6982.0,329.0,10053.0
201111,44,11577244,3366.0,,10.3,10.0,10.7,9.9,10.1,10.1,9.9,10.7,8.8,11.0,10.5,10.8,10.0,9.0,9.8,10.1,10.1,10.5,9.2,8.9,10.4,9.6,9.8,10.0,9.6,9.9,10.7,9.9,10.8,9.5,10.4,10.3,10.4,6493000.0,1116900.0,1123300.0,41800.0,425500.0,411900.0,673400.0,854700.0,891900.0,953600.0,2032700.0,4460300.0,34.17,33.69,32.01,37.0,36.9,32.04,37.97,46.23,32.52,33.51,,39.07,53.85,29.87,30.23,35.08,29.66,48.26,37.25,38.03,28.91,32.42,29.4,32.75,32.31,45.03,37.21,,33.25,35.1,3093.0,7207.0,437.0,10737.0
201111,45,10215308,3206.0,,10.3,10.0,10.7,9.9,10.1,10.1,9.9,10.7,8.8,11.0,10.5,10.8,10.0,9.0,9.8,10.1,10.1,10.5,9.2,8.9,10.4,9.6,9.8,10.0,9.6,9.9,10.7,9.9,10.8,9.5,10.4,10.3,10.4,6493000.0,1116900.0,1123300.0,41800.0,425500.0,411900.0,673400.0,854700.0,891900.0,953600.0,2032700.0,4460300.0,34.17,33.69,32.01,37.0,36.9,32.04,37.97,46.23,32.52,33.51,,39.07,53.85,29.87,30.23,35.08,29.66,48.26,37.25,38.03,28.91,32.42,29.4,32.75,32.31,45.03,37.21,,33.25,35.1,3093.0,7207.0,437.0,10737.0
201111,46,8630178,2964.0,,10.3,10.0,10.7,9.9,10.1,10.1,9.9,10.7,8.8,11.0,10.5,10.8,10.0,9.0,9.8,10.1,10.1,10.5,9.2,8.9,10.4,9.6,9.8,10.0,9.6,9.9,10.7,9.9,10.8,9.5,10.4,10.3,10.4,6493000.0,1116900.0,1123300.0,41800.0,425500.0,411900.0,673400.0,854700.0,891900.0,953600.0,2032700.0,4460300.0,34.17,33.69,32.01,37.0,36.9,32.04,37.97,46.23,32.52,33.51,,39.07,53.85,29.87,30.23,35.08,29.66,48.26,37.25,38.03,28.91,32.42,29.4,32.75,32.31,45.03,37.21,,33.25,35.1,3093.0,7207.0,437.0,10737.0
201111,47,7016669,2683.0,,10.3,10.0,10.7,9.9,10.1,10.1,9.9,10.7,8.8,11.0,10.5,10.8,10.0,9.0,9.8,10.1,10.1,10.5,9.2,8.9,10.4,9.6,9.8,10.0,9.6,9.9,10.7,9.9,10.8,9.5,10.4,10.3,10.4,6493000.0,1116900.0,1123300.0,41800.0,425500.0,411900.0,673400.0,854700.0,891900.0,953600.0,2032700.0,4460300.0,34.17,33.69,32.01,37.0,36.9,32.04,37.97,46.23,32.52,33.51,,39.07,53.85,29.87,30.23,35.08,29.66,48.26,37.25,38.03,28.91,32.42,29.4,32.75,32.31,45.03,37.21,,33.25,35.1,3093.0,7207.0,437.0,10737.0
201111,48,5690170,2284.0,,10.3,10.0,10.7,9.9,10.1,10.1,9.9,10.7,8.8,11.0,10.5,10.8,10.0,9.0,9.8,10.1,10.1,10.5,9.2,8.9,10.4,9.6,9.8,10.0,9.6,9.9,10.7,9.9,10.8,9.5,10.4,10.3,10.4,6493000.0,1116900.0,1123300.0,41800.0,425500.0,411900.0,673400.0,854700.0,891900.0,953600.0,2032700.0,4460300.0,34.17,33.69,32.01,37.0,36.9,32.04,37.97,46.23,32.52,33.51,,39.07,53.85,29.87,30.23,35.08,29.66,48.26,37.25,38.03,28.91,32.42,29.4,32.75,32.31,45.03,37.21,,33.25,35.1,3093.0,7207.0,437.0,10737.0
201112,49,4093092,1560.0,,10.3,10.0,10.7,9.9,10.1,10.1,9.9,10.7,8.8,11.0,10.5,10.8,10.0,9.0,9.8,10.1,10.1,10.5,9.2,8.9,10.4,9.6,9.8,10.0,9.6,9.9,10.7,9.9,10.8,9.5,10.4,10.3,10.4,6493000.0,1116900.0,1123300.0,41800.0,425500.0,411900.0,673400.0,854700.0,891900.0,953600.0,2032700.0,4460300.0,33.65,33.9,31.98,36.5,35.71,32.0,35.84,47.39,32.82,32.89,,39.05,53.72,30.21,30.1,34.53,30.05,46.61,37.5,38.12,28.74,32.17,30.04,32.7,32.21,44.84,37.57,,33.74,34.69,2065.0,5487.0,267.0,7819.0
201112,50,3389000,1261.0,,10.3,10.0,10.7,9.9,10.1,10.1,9.9,10.7,8.8,11.0,10.5,10.8,10.0,9.0,9.8,10.1,10.1,10.5,9.2,8.9,10.4,9.6,9.8,10.0,9.6,9.9,10.7,9.9,10.8,9.5,10.4,10.3,10.4,6493000.0,1116900.0,1123300.0,41800.0,425500.0,411900.0,673400.0,854700.0,891900.0,953600.0,2032700.0,4460300.0,33.65,33.9,31.98,36.5,35.71,32.0,35.84,47.39,32.82,32.89,,39.05,53.72,30.21,30.1,34.53,30.05,46.61,37.5,38.12,28.74,32.17,30.04,32.7,32.21,44.84,37.57,,33.74,34.69,2065.0,5487.0,267.0,7819.0
201112,51,2846391,1045.0,,10.3,10.0,10.7,9.9,10.1,10.1,9.9,10.7,8.8,11.0,10.5,10.8,10.0,9.0,9.8,10.1,10.1,10.5,9.2,8.9,10.4,9.6,9.8,10.0,9.6,9.9,10.7,9.9,10.8,9.5,10.4,10.3,10.4,6493000.0,1116900.0,1123300.0,41800.0,425500.0,411900.0,673400.0,854700.0,891900.0,953600.0,2032700.0,4460300.0,33.65,33.9,31.98,36.5,35.71,32.0,35.84,47.39,32.82,32.89,,39.05,53.72,30.21,30.1,34.53,30.05,46.61,37.5,38.12,28.74,32.17,30.04,32.7,32.21,44.84,37.57,,33.74,34.69,2065.0,5487.0,267.0,7819.0
201112,52,2697154,858.0,,10.3,10.0,10.7,9.9,10.1,10.1,9.9,10.7,8.8,11.0,10.5,10.8,10.0,9.0,9.8,10.1,10.1,10.5,9.2,8.9,10.4,9.6,9.8,10.0,9.6,9.9,10.7,9.9,10.8,9.5,10.4,10.3,10.4,6493000.0,1116900.0,1123300.0,41800.0,425500.0,411900.0,673400.0,854700.0,891900.0,953600.0,2032700.0,4460300.0,33.65,33.9,31.98,36.5,35.71,32.0,35.84,47.39,32.82,32.89,,39.05,53.72,30.21,30.1,34.53,30.05,46.61,37.5,38.12,28.74,32.17,30.04,32.7,32.21,44.84,37.57,,33.74,34.69,2065.0,5487.0,267.0,7819.0
201201,1,2429212,733.0,,9.8,9.4,10.6,9.9,9.7,9.4,9.3,10.8,10.4,11.0,10.0,10.9,9.8,8.7,9.5,9.8,9.8,10.8,9.4,8.6,10.2,9.0,9.3,9.7,9.2,10.0,10.4,9.4,10.7,9.2,10.0,9.9,9.9,6754100.0,1140800.0,1148600.0,36100.0,360600.0,372000.0,770200.0,889800.0,1023200.0,1012800.0,2190100.0,4564100.0,31.97,33.1,31.84,36.0,33.75,32.73,34.48,47.16,32.33,35.01,,38.95,53.47,30.46,29.89,33.42,30.08,46.39,36.5,37.17,28.82,32.08,30.04,32.42,31.72,45.18,37.16,,33.8,34.36,3507.0,6222.0,339.0,10068.0
201201,2,2422640,748.0,,9.8,9.4,10.6,9.9,9.7,9.4,9.3,10.8,10.4,11.0,10.0,10.9,9.8,8.7,9.5,9.8,9.8,10.8,9.4,8.6,10.2,9.0,9.3,9.7,9.2,10.0,10.4,9.4,10.7,9.2,10.0,9.9,9.9,6754100.0,1140800.0,1148600.0,36100.0,360600.0,372000.0,770200.0,889800.0,1023200.0,1012800.0,2190100.0,4564100.0,31.97,33.1,31.84,36.0,33.75,32.73,34.48,47.16,32.33,35.01,,38.95,53.47,30.46,29.89,33.42,30.08,46.39,36.5,37.17,28.82,32.08,30.04,32.42,31.72,45.18,37.16,,33.8,34.36,3507.0,6222.0,339.0,10068.0
201201,3,2574317,818.0,,9.8,9.4,10.6,9.9,9.7,9.4,9.3,10.8,10.4,11.0,10.0,10.9,9.8,8.7,9.5,9.8,9.8,10.8,9.4,8.6,10.2,9.0,9.3,9.7,9.2,10.0,10.4,9.4,10.7,9.2,10.0,9.9,9.9,6754100.0,1140800.0,1148600.0,36100.0,360600.0,372000.0,770200.0,889800.0,1023200.0,1012800.0,2190100.0,4564100.0,31.97,33.1,31.84,36.0,33.75,32.73,34.48,47.16,32.33,35.01,,38.95,53.47,30.46,29.89,33.42,30.08,46.39,36.5,37.17,28.82,32.08,30.04,32.42,31.72,45.18,37.16,,33.8,34.36,3507.0,6222.0,339.0,10068.0
201201,4,2741556,964.0,,9.8,9.4,10.6,9.9,9.7,9.4,9.3,10.8,10.4,11.0,10.0,10.9,9.8,8.7,9.5,9.8,9.8,10.8,9.4,8.6,10.2,9.0,9.3,9.7,9.2,10.0,10.4,9.4,10.7,9.2,10.0,9.9,9.9,6754100.0,1140800.0,1148600.0,36100.0,360600.0,372000.0,770200.0,889800.0,1023200.0,1012800.0,2190100.0,4564100.0,31.97,33.1,31.84,36.0,33.75,32.73,34.48,47.16,32.33,35.01,,38.95,53.47,30.46,29.89,33.42,30.08,46.39,36.5,37.17,28.82,32.08,30.04,32.42,31.72,45.18,37.16,,33.8,34.36,3507.0,6222.0,339.0,10068.0
201202,5,3442942,1408.0,,9.8,9.4,10.6,9.9,9.7,9.4,9.3,10.8,10.4,11.0,10.0,10.9,9.8,8.7,9.5,9.8,9.8,10.8,9.4,8.6,10.2,9.0,9.3,9.7,9.2,10.0,10.4,9.4,10.7,9.2,10.0,9.9,9.9,6754100.0,1140800.0,1148600.0,36100.0,360600.0,372000.0,770200.0,889800.0,1023200.0,1012800.0,2190100.0,4564100.0,32.13,32.29,32.27,35.0,33.4,32.88,34.28,46.71,32.14,35.29,,38.9,53.33,30.38,30.35,33.77,31.78,46.09,35.75,37.08,30.34,31.89,29.88,32.27,31.63,45.41,36.71,,33.54,34.32,3828.0,10677.0,530.0,15035.0
201202,6,4979946,1991.0,,9.8,9.4,10.6,9.9,9.7,9.4,9.3,10.8,10.4,11.0,10.0,10.9,9.8,8.7,9.5,9.8,9.8,10.8,9.4,8.6,10.2,9.0,9.3,9.7,9.2,10.0,10.4,9.4,10.7,9.2,10.0,9.9,9.9,6754100.0,1140800.0,1148600.0,36100.0,360600.0,372000.0,770200.0,889800.0,1023200.0,1012800.0,2190100.0,4564100.0,32.13,32.29,32.27,35.0,33.4,32.88,34.28,46.71,32.14,35.29,,38.9,53.33,30.38,30.35,33.77,31.78,46.09,35.75,37.08,30.34,31.89,29.88,32.27,31.63,45.41,36.71,,33.54,34.32,3828.0,10677.0,530.0,15035.0
201202,7,7458572,2560.0,,9.8,9.4,10.6,9.9,9.7,9.4,9.3,10.8,10.4,11.0,10.0,10.9,9.8,8.7,9.5,9.8,9.8,10.8,9.4,8.6,10.2,9.0,9.3,9.7,9.2,10.0,10.4,9.4,10.7,9.2,10.0,9.9,9.9,6754100.0,1140800.0,1148600.0,36100.0,360600.0,372000.0,770200.0,889800.0,1023200.0,1012800.0,2190100.0,4564100.0,32.13,32.29,32.27,35.0,33.4,32.88,34.28,46.71,32.14,35.29,,38.9,53.33,30.38,30.35,33.77,31.78,46.09,35.75,37.08,30.34,31.89,29.88,32.27,31.63,45.41,36.71,,33.54,34.32,3828.0,10677.0,530.0,15035.0
201202,8,10194681,2914.0,,9.8,9.4,10.6,9.9,9.7,9.4,9.3,10.8,10.4,11.0,10.0,10.9,9.8,8.7,9.5,9.8,9.8,10.8,9.4,8.6,10.2,9.0,9.3,9.7,9.2,10.0,10.4,9.4,10.7,9.2,10.0,9.9,9.9,6754100.0,1140800.0,1148600.0,36100.0,360600.0,372000.0,770200.0,889800.0,1023200.0,1012800.0,2190100.0,4564100.0,32.13,32.29,32.27,35.0,33.4,32.88,34.28,46.71,32.14,35.29,,38.9,53.33,30.38,30.35,33.77,31.78,46.09,35.75,37.08,30.34,31.89,29.88,32.27,31.63,45.41,36.71,,33.54,34.32,3828.0,10677.0,530.0,15035.0
201202,9,12771395,3130.0,,9.8,9.4,10.6,9.9,9.7,9.4,9.3,10.8,10.4,11.0,10.0,10.9,9.8,8.7,9.5,9.8,9.8,10.8,9.4,8.6,10.2,9.0,9.3,9.7,9.2,10.0,10.4,9.4,10.7,9.2,10.0,9.9,9.9,6754100.0,1140800.0,1148600.0,36100.0,360600.0,372000.0,770200.0,889800.0,1023200.0,1012800.0,2190100.0,4564100.0,32.13,32.29,32.27,35.0,33.4,32.88,34.28,46.71,32.14,35.29,,38.9,53.33,30.38,30.35,33.77,31.78,46.09,35.75,37.08,30.34,31.89,29.88,32.27,31.63,45.41,36.71,,33.54,34.32,3828.0,10677.0,530.0,15035.0
201203,10,14924156,3252.0,,9.8,9.4,10.6,9.9,9.7,9.4,9.3,10.8,10.4,11.0,10.0,10.9,9.8,8.7,9.5,9.8,9.8,10.8,9.4,8.6,10.2,9.0,9.3,9.7,9.2,10.0,10.4,9.4,10.7,9.2,10.0,9.9,9.9,6754100.0,1140800.0,1148600.0,36100.0,360600.0,372000.0,770200.0,889800.0,1023200.0,1012800.0,2190100.0,4564100.0,30.25,31.69,32.14,34.0,32.7,32.7,33.41,45.87,31.46,33.54,,38.89,53.21,30.27,29.28,33.14,31.29,44.02,34.25,36.48,30.25,30.94,28.86,31.44,30.84,43.35,35.57,,33.38,33.45,2689.0,9141.0,373.0,12203.0
201203,11,17563713,3330.0,,9.8,9.4,10.6,9.9,9.7,9.4,9.3,10.8,10.4,11.0,10.0,10.9,9.8,8.7,9.5,9.8,9.8,10.8,9.4,8.6,10.2,9.0,9.3,9.7,9.2,10.0,10.4,9.4,10.7,9.2,10.0,9.9,9.9,6754100.0,1140800.0,1148600.0,36100.0,360600.0,372000.0,770200.0,889800.0,1023200.0,1012800.0,2190100.0,4564100.0,30.25,31.69,32.14,34.0,32.7,32.7,33.41,45.87,31.46,33.54,,38.89,53.21,30.27,29.28,33.14,31.29,44.02,34.25,36.48,30.25,30.94,28.86,31.44,30.84,43.35,35.57,,33.38,33.45,2689.0,9141.0,373.0,12203.0
201203,12,20249671,3383.0,,9.8,9.4,10.6,9.9,9.7,9.4,9.3,10.8,10.4,11.0,10.0,10.9,9.8,8.7,9.5,9.8,9.8,10.8,9.4,8.6,10.2,9.0,9.3,9.7,9.2,10.0,10.4,9.4,10.7,9.2,10.0,9.9,9.9,6754100.0,1140800.0,1148600.0,36100.0,360600.0,372000.0,770200.0,889800.0,1023200.0,1012800.0,2190100.0,4564100.0,30.25,31.69,32.14,34.0,32.7,32.7,33.41,45.87,31.46,33.54,,38.89,53.21,30.27,29.28,33.14,31.29,44.02,34.25,36.48,30.25,30.94,28.86,31.44,30.84,43.35,35.57,,33.38,33.45,2689.0,9141.0,373.0,12203.0
201203,13,25236976,3432.0,,9.8,9.4,10.6,9.9,9.7,9.4,9.3,10.8,10.4,11.0,10.0,10.9,9.8,8.7,9.5,9.8,9.8,10.8,9.4,8.6,10.2,9.0,9.3,9.7,9.2,10.0,10.4,9.4,10.7,9.2,10.0,9.9,9.9,6754100.0,1140800.0,1148600.0,36100.0,360600.0,372000.0,770200.0,889800.0,1023200.0,1012800.0,2190100.0,4564100.0,30.25,31.69,32.14,34.0,32.7,32.7,33.41,45.87,31.46,33.54,,38.89,53.21,30.27,29.28,33.14,31.29,44.02,34.25,36.48,30.25,30.94,28.86,31.44,30.84,43.35,35.57,,33.38,33.45,2689.0,9141.0,373.0,12203.0
201204,14,22092119,3456.0,,9.8,9.4,10.6,9.9,9.7,9.4,9.3,10.8,10.4,11.0,10.0,10.9,9.8,8.7,9.5,9.8,9.8,10.8,9.4,8.6,10.2,9.0,9.3,9.7,9.2,10.0,10.4,9.4,10.7,9.2,10.0,9.9,9.9,6754100.0,1140800.0,1148600.0,36100.0,360600.0,372000.0,770200.0,889800.0,1023200.0,1012800.0,2190100.0,4564100.0,28.93,29.45,30.71,34.0,31.95,31.33,30.88,45.03,30.78,30.85,,35.72,52.53,29.46,27.01,32.3,29.68,43.92,33.75,34.6,28.79,31.18,27.19,30.49,29.75,43.17,35.11,,32.86,32.04,2210.0,9517.0,245.0,11972.0
201204,15,25958842,3469.0,,9.8,9.4,10.6,9.9,9.7,9.4,9.3,10.8,10.4,11.0,10.0,10.9,9.8,8.7,9.5,9.8,9.8,10.8,9.4,8.6,10.2,9.0,9.3,9.7,9.2,10.0,10.4,9.4,10.7,9.2,10.0,9.9,9.9,6754100.0,1140800.0,1148600.0,36100.0,360600.0,372000.0,770200.0,889800.0,1023200.0,1012800.0,2190100.0,4564100.0,28.93,29.45,30.71,34.0,31.95,31.33,30.88,45.03,30.78,30.85,,35.72,52.53,29.46,27.01,32.3,29.68,43.92,33.75,34.6,28.79,31.18,27.19,30.49,29.75,43.17,35.11,,32.86,32.04,2210.0,9517.0,245.0,11972.0
